,unit,date,block,level,diversity,transect,quadrat,treat,taxa,replicate,area.cm,weight.0.00g
1643,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,4,32.68,0.21
1644,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,4,32.68,0.25
1645,C 2 D 3 PAVI,7/6/2016,C,2,2,D,3,nitrogen,PAVI,4,32.68,0.23
1646,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,3,7.444,0.06
1647,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,3,7.444,0.04
1648,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,3,7.444,0.01
1649,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,3,7.444,0.01
1650,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,3,7.444,0.03
1651,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,1,3.974,0.06
1652,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,1,3.974,0.04
1653,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,1,3.974,0.01
1654,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,1,3.974,0.01
1655,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,1,3.974,0.03
1656,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,2,5.349,0.06
1657,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,2,5.349,0.04
1658,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,2,5.349,0.01
1659,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,2,5.349,0.01
1660,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,2,5.349,0.03
1661,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,5,2.826,0.06
1662,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,5,2.826,0.04
1663,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,5,2.826,0.01
1664,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,5,2.826,0.01
1665,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,5,2.826,0.03
1666,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,4,4.646,0.06
1667,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,4,4.646,0.04
1668,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,4,4.646,0.01
1669,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,4,4.646,0.01
1670,C 2 D 3 SOCA,7/6/2016,C,2,2,D,3,nitrogen,SOCA,4,4.646,0.03
1671,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,2,25.581,0.13
1672,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,2,25.581,0.12
1673,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,2,25.581,0.15
1674,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,2,25.581,0.14
1675,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,2,25.581,0.08
1676,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,3,17.464,0.13
1677,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,3,17.464,0.12
1678,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,3,17.464,0.15
1679,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,3,17.464,0.14
1680,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,3,17.464,0.08
1681,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,1,19.757,0.13
1682,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,1,19.757,0.12
1683,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,1,19.757,0.15
1684,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,1,19.757,0.14
1685,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,1,19.757,0.08
1686,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,4,25.316,0.13
1687,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,4,25.316,0.12
1688,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,4,25.316,0.15
1689,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,4,25.316,0.14
1690,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,4,25.316,0.08
1691,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,5,19.903,0.13
1692,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,5,19.903,0.12
1693,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,5,19.903,0.15
1694,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,5,19.903,0.14
1695,C 2 D 4 ANGE,7/6/2016,C,2,2,D,4,rainout,ANGE,5,19.903,0.08
1696,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,3,11.419,0.04
1697,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,3,11.419,0.05
1698,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,3,11.419,0.04
1699,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,3,11.419,0.06
1700,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,1,9.467,0.04
1701,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,1,9.467,0.05
1702,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,1,9.467,0.04
1703,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,1,9.467,0.06
1704,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,2,7.419,0.04
1705,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,2,7.419,0.05
1706,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,2,7.419,0.04
1707,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,2,7.419,0.06
1708,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,4,8.14,0.04
1709,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,4,8.14,0.05
1710,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,4,8.14,0.04
1711,C 2 D 4 MOFI,7/6/2016,C,2,2,D,4,control,MOFI,4,8.14,0.06
1712,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.18
1713,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.21
1714,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.02
1715,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.08
1716,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.12
1717,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.15
1718,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.14
1719,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.09
1720,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.1
1721,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,1,20.67,0.11
1722,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.18
1723,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.21
1724,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.02
1725,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.08
1726,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.12
1727,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.15
1728,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.14
1729,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.09
1730,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.1
1731,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,2,23.648,0.11
1732,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.18
1733,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.21
1734,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.02
1735,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.08
1736,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.12
1737,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.15
1738,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.14
1739,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.09
1740,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.1
1741,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,3,25.642,0.11
1742,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.18
1743,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.21
1744,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.02
1745,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.08
1746,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.12
1747,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.15
1748,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.14
1749,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.09
1750,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.1
1751,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,4,14.997,0.11
1752,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.18
1753,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.21
1754,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.02
1755,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.08
1756,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.12
1757,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.15
1758,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.14
1759,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.09
1760,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.1
1761,C 4 D 1 ANGE,7/4/2016,C,4,1,D,1,rainout,ANGE,5,22.667,0.11
1762,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,1,16.229,0.14
1763,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,1,16.229,0.11
1764,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,1,16.229,0.11
1765,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,1,16.229,0.1
1766,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,1,16.229,0.13
1767,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,4,18.654,0.14
1768,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,4,18.654,0.11
1769,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,4,18.654,0.11
1770,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,4,18.654,0.1
1771,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,4,18.654,0.13
1772,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,5,18.803,0.14
1773,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,5,18.803,0.11
1774,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,5,18.803,0.11
1775,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,5,18.803,0.1
1776,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,5,18.803,0.13
1777,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,2,20.67,0.14
1778,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,2,20.67,0.11
1779,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,2,20.67,0.11
1780,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,2,20.67,0.1
1781,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,2,20.67,0.13
1782,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,3,23.778,0.14
1783,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,3,23.778,0.11
1784,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,3,23.778,0.11
1785,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,3,23.778,0.1
1786,C 4 D 4 ANGE,7/4/2016,C,4,1,D,4,bn,ANGE,3,23.778,0.13
